"date","close","volume","open","high","low"
"2013/09/13","1.0300","1703.0000","1.0280","1.0300","1.0280"
"2013/09/12","1.0220","611950.0000","1.0400","1.0400","1.0200"
"2013/09/11","1.0500","453262.0000","1.0499","1.0600","1.0200"
"2013/09/10","1.0600","705450.0000","1.0600","1.0700","1.0430"
"2013/09/09","1.0300","1083671.0000","1.0300","1.0400","1.0100"
"2013/09/06","0.9720","65000.0000","0.9889","0.9889","0.9720"
"2013/09/05","0.9900","23600.0000","0.9800","0.9900","0.9800"
"2013/09/04","0.9900","225850.0000","0.9737","0.9900","0.9700"
"2013/09/03","0.9800","4450.0000","0.9800","0.9800","0.9800"
"2013/08/30","0.9681","2100.0000","0.9613","0.9681","0.9613"
"2013/08/29","0.9600","19200.0000","0.9682","0.9682","0.9500"
"2013/08/28","0.9580","0.0000","0.9580","0.9580","0.9580"
"2013/08/27","0.9580","400.0000","0.9580","0.9580","0.9580"
"2013/08/26","0.9570","3800.0000","0.9500","0.9570","0.9500"
"2013/08/23","0.9550","31964.0000","0.9578","0.9600","0.9550"
"2013/08/22","0.9600","27900.0000","0.9518","0.9600","0.9518"
"2013/08/21","0.9400","4000.0000","0.9400","0.9400","0.9400"
"2013/08/20","0.9590","116350.0000","0.9491","0.9600","0.9462"
"2013/08/19","0.9900","40300.0000","1.0100","1.0100","0.9900"
"2013/08/16","1.0280","114192.0000","1.0200","1.0300","1.0200"
"2013/08/15","0.9980","272052.0000","0.9800","1.0000","0.9800"
"2013/08/14","0.9800","0.0000","0.9800","0.9800","0.9800"
"2013/08/13","0.9800","4561.0000","0.9700","0.9800","0.9700"
"2013/08/12","0.9755","0.0000","0.9755","0.9755","0.9755"
"2013/08/09","0.9755","10000.0000","0.9673","0.9800","0.9673"
"2013/08/08","0.9500","1010.0000","0.9500","0.9500","0.9500"
"2013/08/07","0.9400","233300.0000","0.9470","0.9470","0.9400"
"2013/08/06","0.9499","2217.0000","0.9455","0.9500","0.9455"
"2013/08/05","0.9299","3500.0000","0.9216","0.9300","0.9216"
"2013/08/02","0.9296","7000.0000","0.9200","0.9296","0.9200"
"2013/08/01","0.9200","9000.0000","0.9200","0.9200","0.9200"
"2013/07/31","0.9118","1200.0000","0.9118","0.9118","0.9118"
"2013/07/30","0.9119","2150.0000","0.9156","0.9156","0.9119"
"2013/07/29","0.9250","16500.0000","0.9253","0.9253","0.9250"
"2013/07/26","0.9200","12912.0000","0.9200","0.9200","0.9190"
"2013/07/25","0.9129","39126.0000","0.9100","0.9200","0.9100"
"2013/07/24","0.9033","100.0000","0.9033","0.9033","0.9033"
"2013/07/23","0.9100","69900.0000","0.9150","0.9150","0.9050"
"2013/07/22","0.8900","64412.0000","0.8983","0.9100","0.8860"
"2013/07/19","0.9099","8995.0000","0.9000","0.9100","0.9000"
"2013/07/18","0.9160","20000.0000","0.9200","0.9200","0.9100"
"2013/07/17","0.9350","4800.0000","0.9365","0.9400","0.9350"
"2013/07/16","0.9246","12000.0000","0.9246","0.9246","0.9246"
"2013/07/15","0.9299","26850.0000","0.9281","0.9317","0.9235"
"2013/07/12","0.9200","4950.0000","0.9300","0.9334","0.9200"
"2013/07/11","0.9200","309252.0000","0.9278","0.9288","0.9154"
"2013/07/10","0.9000","30300.0000","0.9000","0.9000","0.8900"
"2013/07/09","0.8982","109100.0000","0.8856","0.8982","0.8800"
"2013/07/08","0.8887","268250.0000","0.8950","0.8950","0.8887"
"2013/07/05","0.8900","10600.0000","0.8869","0.8900","0.8800"
"2013/07/03","0.8780","53409.0000","0.8750","0.8780","0.8750"
"2013/07/02","0.8950","52000.0000","0.9010","0.9067","0.8950"
"2013/07/01","0.9111","20400.0000","0.9114","0.9114","0.9111"
"2013/06/28","0.9094","2330.0000","0.9031","0.9094","0.9031"
"2013/06/27","0.9065","0.0000","0.9065","0.9065","0.9065"
"2013/06/26","0.9065","119037.0000","0.9073","0.9150","0.9065"
"2013/06/25","0.8900","9500.0000","0.8887","0.8900","0.8800"
"2013/06/24","0.8740","56400.0000","0.8816","0.8816","0.8700"
"2013/06/21","0.9250","11000.0000","0.9250","0.9250","0.9250"
"2013/06/20","0.9100","5000.0000","0.9073","0.9100","0.9073"
"2013/06/19","0.9300","53580.0000","0.9268","0.9325","0.9268"
"2013/06/18","0.9500","42000.0000","0.9445","0.9500","0.9400"
"2013/06/17","0.9512","0.0000","0.9512","0.9512","0.9512"
"2013/06/14","0.9512","4500.0000","0.9600","0.9600","0.9512"
"2013/06/13","0.9650","13000.0000","0.9592","0.9650","0.9592"
"2013/06/12","0.9950","39100.0000","0.9870","0.9950","0.9870"
"2013/06/11","0.9915","10800.0000","0.9878","0.9936","0.9878"
"2013/06/10","1.0300","100.0000","1.0300","1.0300","1.0300"
"2013/06/07","1.0180","5400.0000","1.0100","1.0200","1.0100"
"2013/06/06","1.0000","3700.0000","1.0100","1.0100","0.9945"
"2013/06/05","1.0300","72730.0000","1.0500","1.0500","1.0300"
"2013/06/04","1.0500","82035.0000","1.0300","1.0500","1.0300"
"2013/06/03","1.0200","12500.0000","1.0200","1.0200","1.0000"
"2013/05/31","1.0240","10100.0000","1.0060","1.0240","1.0000"
"2013/05/30","0.9950","64000.0000","0.9950","0.9950","0.9950"
"2013/05/29","0.9900","306525.0000","1.0000","1.0000","0.9900"
"2013/05/28","1.0100","109148.0000","1.0000","1.0200","1.0000"
"2013/05/24","1.0000","410000.0000","0.9885","1.0000","0.9700"
"2013/05/23","0.9580","40542.0000","0.9527","0.9600","0.9431"
"2013/05/22","0.9091","10479.0000","0.9263","0.9264","0.9091"
"2013/05/21","0.9342","12000.0000","0.9300","0.9342","0.9300"
"2013/05/20","0.9176","4000.0000","0.9176","0.9176","0.9176"
"2013/05/17","0.8980","11792.0000","0.9000","0.9000","0.8980"
"2013/05/16","0.9000","65545.0000","0.8900","0.9000","0.8900"
"2013/05/15","0.8600","6335.0000","0.8648","0.8649","0.8600"
"2013/05/14","0.8558","6000.0000","0.8555","0.8558","0.8555"
"2013/05/13","0.8600","10200.0000","0.8600","0.8694","0.8600"
"2013/05/10","0.8815","0.0000","0.8815","0.8815","0.8815"
"2013/05/09","0.8815","20000.0000","0.8800","0.8850","0.8800"
"2013/05/08","0.8940","112.0000","0.8940","0.8940","0.8940"
"2013/05/07","0.8800","2125.0000","0.8800","0.8800","0.8800"
"2013/05/06","0.8800","2702.0000","0.8862","0.8862","0.8800"
"2013/05/03","0.8976","30000.0000","0.8886","0.8976","0.8864"
"2013/05/02","0.8857","12593.0000","0.8857","0.8857","0.8857"
"2013/05/01","0.9100","16000.0000","0.9100","0.9100","0.9100"
"2013/04/30","0.9110","500.0000","0.9110","0.9110","0.9110"
"2013/04/29","0.9245","2000.0000","0.9245","0.9245","0.9245"
